Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
657,11427011,"Chris d'Eon","2023-12-21 19:55:21",0.98632,2,chrisdeon
658,11426948,"Amartya Pawar","2023-12-26 20:45:09",0.98632,5,amartyapawar
659,11396070,Anyutkins,"2023-12-26 11:05:38",0.98628,10,anyutkins
660,11447217,"Omar Ahmad","2023-12-29 03:04:20",0.98625,7,jhinxzed
661,11448872,"Jiannan Kaggler","2023-12-28 13:13:29",0.98625,3,jiannankaggler
662,11450512,"Leo Cheng","2023-12-29 03:21:53",0.98625,5,leocheng233
663,11244371,jundhu,"2023-11-14 18:15:52",0.98621,2,jundhu
664,11422973,"tolga bolat","2023-12-21 17:21:28",0.98621,2,tolgabolat
665,11272292,"Daria Merezhepova","2023-11-20 09:43:48",0.98617,1,dariamerezhepova
666,11381104,"Akshitha Kola","2023-12-12 11:14:57",0.98617,7,akshithakola
667,11281624,"Nelson Okunlola","2023-11-21 23:49:34",0.98614,1,nellyok
668,11353965,"Shestakov Kirill","2023-12-07 04:24:23",0.98614,2,shcatulka
669,11184445,"Yusuf Makhlouf","2023-11-18 00:14:55",0.98610,5,yusuf03
670,11442863,TaegonKKK,"2023-12-27 00:38:04",0.98610,3,taegonkkk
671,11374047,narayani99,"2023-12-10 02:57:55",0.98607,1,narayani99
672,11160414,the_dfdgdfgdfg,"2023-10-31 04:50:28",0.98603,1,thedfdgdfgdfg
673,11382503,"Alina Glaubitz","2023-12-14 18:20:37",0.98603,3,alinagdartmouth
674,11399253,denis,"2023-12-22 09:52:47",0.98600,10,discovery1
675,11429168,denis224,"2023-12-22 14:03:33",0.98600,3,denis224
676,11242406,Zubrovka,"2023-11-14 11:37:09",0.98596,3,zubrovka
677,11371141,cysh_010296,"2023-12-09 07:25:49",0.98596,4,jeremyou
678,11435410,"Baptiste Giraud","2023-12-25 10:38:54",0.98596,3,baptistegiraud
679,11398436,"Olga Medvedkova","2023-12-25 18:23:26",0.98596,4,olgamedvedkova
680,11375263,"Phong Nguyễn Tuấn","2023-12-10 09:19:44",0.98592,3,phong2004
681,11235822,"Marc Paulo","2023-11-27 19:52:50",0.98589,7,marcpaulo
682,11303430,"Tushar Rahman","2023-11-26 12:27:14",0.98589,1,tusharrahman
683,11284850,"Thomas Planes","2023-11-22 21:31:31",0.98585,2,thomasplanes
684,7426299,RaziKaggle,"2023-12-09 08:48:53",0.98585,1,razikaggle
685,11120330,"Jasmeen Dahak","2023-11-14 10:52:15",0.98582,3,jasmeendahak
686,11307696,Bnate,"2023-11-27 13:21:08",0.98582,3,ddbohai
687,11406746,SergeyPolinkevich,"2023-12-17 15:41:58",0.98578,1,sergeypolinkevich
688,11379301,kuamsophie,"2023-12-11 07:55:08",0.98564,1,kuamsophie
689,11412138,M3mory,"2023-12-22 02:45:06",0.98557,2,m3mory
690,11147085,"Hồ Khánh Duy","2023-11-05 12:32:34",0.98553,1,hkhnhduy
691,11251046,"Nikita Ivanov","2023-11-15 23:49:51",0.98553,1,tomatointhedark
692,11225442,"Artem Nech_71","2023-11-10 20:41:49",0.98550,1,artemnech71
693,11332726,memory1076,"2023-12-08 04:46:23",0.98550,6,memory1076
694,11408857,"Rajneesh Kumar","2023-12-18 06:32:00",0.98550,1,aryaraj7643
695,11433822,"Carson Zhang","2023-12-23 23:56:38",0.98550,1,carsonzhang
696,11223142,luojiaojiaojiao,"2023-12-02 04:42:22",0.98546,7,luojiaojiaojiao
697,11334557,"Arnaud Guillaume","2023-12-02 13:28:53",0.98546,1,arnaudguillaume
698,11134189,marslxr,"2023-11-02 13:14:34",0.98539,1,marslxr
699,11269217,"Boubker BENNANI","2023-11-19 18:43:44",0.98535,1,boubkerbennani
700,11447680,"Nafis Faiyaz","2023-12-29 08:57:34",0.98535,4,casio991ms
701,11324863,Karenina-na,"2023-11-30 10:07:17",0.98532,1,kareninana
702,11361854,"Pushkar Ambastha","2023-12-26 20:49:27",0.98532,2,pushkar007
703,11392050,"Sumit Pardhiya","2023-12-13 19:20:53",0.98528,1,sumitpardhiya
704,11286993,Niggo_begga,"2023-11-22 21:24:27",0.98525,2,niggobegga
705,11257131,Mmdoud,"2023-12-01 14:40:15",0.98525,3,mmdoud
706,11114491,fittyYE,"2023-12-15 08:30:55",0.98525,1,fittyye
707,11408940,"Jeff Chiu","2023-12-18 06:54:13",0.98525,1,jeffciw
708,11375815,nowhere_maNNN,"2023-12-10 11:41:00",0.98521,1,nowheremannn
709,11253323,Qukislav,"2023-11-16 11:37:09",0.98517,2,qukislav
710,11275339,"Nikita #3","2023-11-20 19:26:24",0.98517,1,azriultimate
711,11322999,"Jane Kim","2023-11-30 04:55:33",0.98517,5,kimjanenov
712,11195432,dipayancodes,"2023-11-06 08:12:57",0.98510,1,dipayancodes
713,11440573,"Takei Taisei","2023-12-26 07:28:34",0.98510,2,takeitaisei
714,11223501,a72178,"2023-11-17 14:24:19",0.98503,5,a72178
715,11218537,"Chang jian yan","2023-11-10 06:52:59",0.98500,2,changjianyan
716,11316292,"Dmitry Zherdin","2023-11-28 19:36:33",0.98500,1,dmitryzherdin
717,11353316,"Octavio Grau","2023-12-05 19:40:46",0.98500,1,octaviograu
718,11375118,phongntp,"2023-12-10 09:03:08",0.98500,5,phongntp
719,11357658,tolikStalker,"2023-12-24 23:52:55",0.98500,5,tolikstalker
720,11231042,"Bee Seah","2023-11-12 09:01:11",0.98496,2,beeseah
721,11453392,"Ron Anthony Sy","2023-12-29 21:18:36",0.98496,1,ronanthonysy
722,11453204,01,"2023-12-29 19:15:14",0.98492,1,kirillturchin
723,11272205,"Zhuravleva Valeriya","2023-11-20 09:28:43",0.98489,1,zhuravlevavaleriya
724,11304580,Alberto95Bernardi,"2023-12-21 16:59:48",0.98489,2,alberto95bernardi
725,10769400,K1rsN7,"2023-12-07 15:44:15",0.98489,4,k1rsn7
726,11278989,"Kramich Aliaksei","2023-11-21 12:24:50",0.98485,1,kramichaliaksei
727,11315389,leonardo666,"2023-11-29 13:29:38",0.98485,4,leonardo666
728,11369101,z4lo07,"2023-12-27 14:42:31",0.98485,7,z4lo07
729,11373149,mixoxx,"2023-12-09 21:33:57",0.98485,3,mixoxx
730,11430407,"Jo Wi992","2023-12-22 17:47:57",0.98471,1,jowi992
731,9303195,"Neeraj Bhukania","2023-12-01 10:00:27",0.98467,1,neerajbhukania
732,11378853,MuchanKim0,"2023-12-11 05:44:16",0.98467,4,muchankim0
733,11349549,lyz2599,"2023-12-24 08:14:58",0.98464,3,lyz2599
734,11192051,wangyear,"2023-11-07 14:57:02",0.98460,1,wangyear
735,11404918,houyaoz,"2023-12-17 05:08:19",0.98460,1,houyaoz
736,11194154,justinwu,"2023-11-06 03:03:26",0.98457,1,justinwjl
737,11275613,StepRom,"2023-11-20 20:42:37",0.98446,1,steprom
738,11227035,"Akshay Dohroo","2023-11-11 17:52:26",0.98442,4,akshaydohroo
739,10421515,"Akmal Azzam o'g'li","2023-11-21 11:55:01",0.98442,7,akmalmir
740,11269659,"Elina Dyadkina","2023-11-19 21:38:33",0.98439,1,elinadyadkina
741,11221414,panTaylor,"2023-11-24 07:18:14",0.98439,3,pantaylor
742,11221298,"James Shen007","2023-11-24 09:55:13",0.98439,3,jamesshen007
743,11221185,CatchHUi,"2023-11-24 09:56:41",0.98439,3,catchhui
744,11221291,"fire wang123","2023-11-24 10:53:27",0.98439,3,firewang123
745,11239409,"Pu Shuangfeng","2023-11-28 01:38:53",0.98439,3,pushuangfeng
746,11227017,"battle yang","2023-11-28 06:45:23",0.98439,3,battleyang
747,11246918,wangdaozhen,"2023-11-28 07:11:37",0.98439,3,wangdaozhen
748,11426744,vaddek,"2023-12-26 10:22:12",0.98439,2,vaddek
749,11401160,"Kutlanov Danzan","2023-12-15 22:06:46",0.98425,1,kutlanovdanzan
750,11237564,"Tarick Ali","2023-11-13 16:02:42",0.98414,1,tarickali
751,11297819,"Komkova Ekaterina","2023-11-27 10:01:45",0.98414,3,komkovaekaterina
752,11381959,SuperSJSJ,"2023-12-11 16:29:41",0.98414,1,supersjsj
753,11450417,"Clement #2","2023-12-29 01:05:52",0.98414,3,acyyd7
754,11234265,noitcA,"2023-11-17 06:39:53",0.98410,5,noitca
755,11444482,"Adithyaa R G","2023-12-27 09:01:36",0.98410,3,adithyaarg
756,11428252,Ran_5555,"2023-12-26 06:46:11",0.98407,4,ran5555
757,11432712,DJY666,"2023-12-27 10:07:26",0.98407,7,djy666
758,11230568,"Sota Gnu","2023-11-12 05:46:22",0.98403,1,sotagnu
759,11438439,lovelay82,"2023-12-26 22:34:34",0.98400,3,lovelay82
760,11372519,GSer258,"2023-12-09 13:45:07",0.98396,1,gser258
761,11375346,juheonewha,"2023-12-11 02:59:11",0.98396,6,juheonewha
762,11265426,SeanEdwardFletcher,"2023-11-18 19:07:51",0.98392,1,seanedwardfletcher
763,11240294,TGsss3,"2023-11-17 04:36:32",0.98389,11,tgsss3
764,11332679,"Han-Elliot Phan","2023-12-02 02:32:40",0.98385,1,hanelliotphan
765,11413551,SuYuerong,"2023-12-25 09:49:04",0.98385,3,suyuerong
766,11297180,orange,"2023-11-24 23:23:50",0.98382,1,lanzhouxia
767,11201712,"Amazing YAO","2023-11-07 06:53:44",0.98378,1,amazingyao
768,11316228,"Matheus Parracho","2023-11-28 20:31:29",0.98378,2,matheusparracho
769,11359184,"TheSlender ","2023-12-08 13:08:00",0.98378,2,theslender
770,11259807,jmn3400,"2023-11-18 01:49:05",0.98375,5,jmn3400
771,11249412,"Zahra JahediBashiz","2023-11-30 18:39:32",0.98367,3,zahrajahedibashiz
772,11449517,"Nikhil #2","2023-12-28 16:33:38",0.98367,3,nikh1l
773,11159092,korff16,"2023-10-31 06:03:10",0.98364,4,korff16
774,11322131,"richa j jadav","2023-11-30 01:57:37",0.98360,3,richajjadav
775,11419558,sunwenjingg,"2023-12-27 01:01:41",0.98357,4,sunwenjingg
776,11307567,forgetpassword,"2023-11-27 08:52:12",0.98353,2,forgetpassword
777,6617562,wxmkevin,"2023-11-26 22:30:29",0.98350,1,wxmkevin
778,11433346,"Kadir Can ÇELİK","2023-12-23 18:14:57",0.98346,1,kadircancelik
779,11183096,"Wang judic","2023-11-03 15:14:19",0.98342,1,peter114514
780,11387776,botslivehere,"2023-12-24 23:13:18",0.98342,9,botslivehere
781,11199148,ZezoLeMeilleur,"2023-11-06 19:33:17",0.98335,1,zezolemeilleur
782,11166847,kushagra214,"2023-11-01 05:49:54",0.98332,1,kushagra214
783,11216528,Jinxiang_Zhu,"2023-11-09 08:03:14",0.98332,1,jinxiangzhu
784,11326066,"Big Pachara","2023-12-01 02:00:12",0.98332,6,pacharaapinyanant
785,11363389,"Kang Holmes","2023-12-07 13:07:09",0.98332,4,kangholmes
786,11345578,"Tirth patel","2023-12-04 17:21:55",0.98328,3,tirthpatel70
787,11379130,Desios,"2023-12-11 05:37:15",0.98328,1,desios
788,11357204,"Abrar Jahin Niloy","2023-12-12 22:29:42",0.98328,4,abrarjahinniloy
789,11311193,"Mihai Bivol","2023-11-30 20:18:13",0.98325,4,mihaibivol1
790,11448142,"Kuba Garncarek","2023-12-28 08:37:08",0.98325,1,kubagarncarek
791,11393626,"Yehyun Nam","2023-12-15 06:36:02",0.98321,3,yehyunnam
792,11423745,"Jay Alfaras","2023-12-21 04:08:46",0.98321,1,jayalfaras
793,11163416,t.mukhamedrakhimov,"2023-11-20 15:40:28",0.98314,1,tmukhamedrakhimov
794,6674446,"Florian Teich","2023-11-25 06:53:25",0.98314,1,florianteich
795,11402058,AlexTech123,"2023-12-19 12:17:45",0.98314,4,alextech123
796,11197582,Pat_PaN,"2023-11-06 14:21:16",0.98310,1,patpan
797,11438611,"Andrew B Nord","2023-12-25 14:56:26",0.98310,1,andrewbnord
798,11251983,Usachev_irk,"2023-11-24 09:47:51",0.98307,7,usachevirk
799,11367110,Tianshemmo,"2023-12-15 06:15:45",0.98300,8,tianshemmo
800,11438280,"Oussama Lariouch","2023-12-25 12:52:45",0.98296,1,oussamalariouch
801,11269333,"Eric Kirby","2023-11-19 21:11:53",0.98292,2,erickirby19
802,11386751,"Monika Ordelt","2023-12-12 15:37:36",0.98289,1,monikaordelt
803,10143331,"Jaskirat Singh","2023-12-29 12:01:29",0.98285,3,jaskiratjk
804,11407297,matlire,"2023-12-20 17:46:30",0.98278,5,matlire
805,11439353,georgiisfedu,"2023-12-25 21:36:46",0.98275,3,georgiisfedu
806,10979039,blue_c0ffee,"2023-11-11 08:49:10",0.98271,13,bluec0ffee
807,11398682,tzhbbb,"2023-12-15 08:15:15",0.98271,1,tzhbbb
808,11147069,AaronD79,"2023-11-06 01:38:39",0.98260,3,aarond79
809,11345279,"Mikhail May","2023-12-05 12:15:19",0.98253,5,mihailmay
810,11214261,"ayoub chnaida","2023-11-08 21:31:48",0.98250,1,ayoubchnaida
811,9720639,smackia,"2023-12-12 14:47:12",0.98250,2,smackia
812,11200150,"Roba Abbajabal","2023-11-07 01:12:56",0.98239,1,abbajabalroba
813,11418450,project-insight,"2023-12-20 04:46:42",0.98239,1,humhainrahipyarke
814,11416306,"Вячеслав Иванов","2023-12-27 09:52:48",0.98239,2,sodaizpodvala
815,11138152,"Jacob Heninger","2023-12-08 01:26:16",0.98235,4,jacobheninger
816,11309687,"Oren Elbazis","2023-11-27 17:58:27",0.98232,2,orenelbazis
817,11347471,"Шульгин Владислав Михайлович","2023-12-05 09:25:31",0.98232,3,whatislove47
818,11450318,"Chukwudi oranu","2023-12-29 00:06:58",0.98232,2,chukwudioranu
819,11216408,"Sri Sai Sankar","2023-11-10 04:31:16",0.98228,1,srisaisankar
820,11354959,kkomang,"2023-12-11 01:49:51",0.98228,3,kkomang
821,11391461,Dsdasd_3,"2023-12-14 16:10:01",0.98228,3,dsdasd3
822,11277231,"Ryota Fuse","2023-11-21 05:49:08",0.98217,1,ryotafuse
823,11227078,zeroback,"2023-11-14 09:53:14",0.98214,1,zeroback
824,11282195,"Sithara Samudrala","2023-11-22 02:56:27",0.98214,2,sitharasamudrala
825,11426444,saintdioor,"2023-12-21 15:34:54",0.98214,1,saintdioor
826,11447082,Johndl00,"2023-12-28 22:08:30",0.98210,2,johndl00
827,11225356,"Tomasz Makowski","2023-11-10 20:11:11",0.98207,5,makowskitomasz
828,11230062,"Wojciech Neuman","2023-11-12 11:38:53",0.98207,4,wojciechneuman
829,11157451,MrOZiUs6,"2023-11-12 16:03:56",0.98207,5,mrozius6
830,11429032,"Azatskii Leonid","2023-12-22 09:51:54",0.98203,1,azatskiileonid
831,11381413,zhengkaibys,"2023-12-11 14:19:35",0.98200,1,zhengkaibys
832,11383017,ignachos,"2023-12-12 18:47:06",0.98196,3,ignachos
833,11370482,cjlworld,"2023-12-10 00:01:20",0.98192,6,cjlworld
834,10575182,"Johannes Roed","2023-11-05 10:34:20",0.98189,1,johannesroed
835,11250587,"Tokey Tahmid","2023-11-15 20:44:08",0.98189,1,tokeytahmid
836,11332002,PhantasmShaper,"2023-12-01 21:10:58",0.98178,1,phantasmshaper
837,11386546,"Lim Ting Kai","2023-12-12 14:45:58",0.98178,1,limtingkai
838,11189174,"Lapo Frascati","2023-11-08 14:33:03",0.98171,7,frascalapo
839,11245956,JustRu,"2023-11-15 02:18:13",0.98167,1,justru
840,11192003,Dement0riy,"2023-11-05 15:45:36",0.98160,3,dement0riy
841,11252257,thnhan3011,"2023-11-20 17:03:01",0.98160,8,thnhan3011
842,11274250,TimofeiK,"2023-11-20 18:00:49",0.98160,5,timofeik
843,11185902,"Marius Borel","2023-12-28 11:15:23",0.98160,11,mariusborel
844,11212656,"PACHARA TEMJAI","2023-11-10 09:17:26",0.98153,4,pacharatemjai
845,11411213,"Morson Sebastiano","2023-12-19 13:54:49",0.98153,4,xxxxxxxyyyyyyyyy
846,11375787,Rishwanthpb,"2023-12-24 08:39:32",0.98153,11,rishwanthpb
847,11428920,TTZU,"2023-12-26 07:56:46",0.98153,3,ttzu211
848,11281087,"Justin McKnight","2023-11-21 20:38:41",0.98146,1,justinmcknight
849,11319406,"Nozomi Yamada","2023-11-29 10:05:39",0.98142,4,nozomiyamada
850,11329100,"KRITSADA KRUAPAT","2023-12-01 07:24:45",0.98142,1,kritsadakruapat
851,11446204,MillaKotilainen,"2023-12-27 17:51:18",0.98139,3,millakotilainen
852,11146583,"Soichiro Kitani","2023-10-31 09:26:32",0.98135,1,soichirokitani
853,11399769,Gonie,"2023-12-15 13:31:01",0.98135,1,gonieahn
854,11227300,"Karan Kamat","2023-11-24 18:36:57",0.98132,3,karankamat
855,11393897,"Zhiwei Li","2023-12-15 04:50:57",0.98132,6,lzwjava
856,11276617,"Tomohiro Yuguchi","2023-11-21 02:47:08",0.98117,1,tomohiroyuguchi
857,11258411,"Huang yihong","2023-11-17 08:55:01",0.98110,2,huangyihong
858,11275568,"Maks Avi","2023-11-20 20:48:43",0.98110,1,makssssuper
859,10798052,"YuCh Ln","2023-11-23 13:36:56",0.98110,1,yuchln
860,11324488,"Damian Bellew","2023-11-30 08:41:19",0.98107,1,damianbellew
861,11431682,jk231tzr,"2023-12-23 07:17:14",0.98107,1,jk231tzr
862,11153787,超级神奇,"2023-10-31 08:08:15",0.98100,3,zhengshengqi
863,11242205,"Emre Akdeniz","2023-11-14 10:26:49",0.98100,1,akdenizemre
864,11386666,Dana1323,"2023-12-12 16:09:29",0.98096,3,dana1323
865,11229305,dashacherkasova,"2023-11-13 03:08:45",0.98092,2,dashacherkasova
866,11309181,Gfawgz,"2023-11-28 05:02:17",0.98089,9,gfawgz
867,11268174,vladcyw,"2023-11-19 13:50:18",0.98082,1,vladcyw
868,11368797,LDDDPD,"2023-12-11 07:58:56",0.98082,10,ldddpd
869,11401316,"Akshaya Hebbar","2023-12-16 00:25:32",0.98078,1,akshayahebbar
870,11437063,"Viraj Hemantha","2023-12-27 06:46:11",0.98075,3,virajhemantha
871,11198781,btdata,"2023-11-06 17:54:59",0.98071,1,tarunreddy007
872,11269437,"Karavaev Savely ","2023-11-19 20:14:15",0.98071,1,karavaevsavely
873,11265683,SergayGry,"2023-11-20 15:45:27",0.98071,7,sergaygry
874,11104904,"natalia kravchuk","2023-12-20 19:18:59",0.98071,5,nataliakravchuk
875,11291687,"Anirudh Jakati","2023-11-26 00:38:18",0.98064,18,anirudhrj97
876,11355940,GGmomoGG,"2023-12-06 08:23:33",0.98064,1,ggmomogg
877,11282147,gwebb13,"2023-11-22 03:04:23",0.98060,2,gwebb13
878,11440364,"Navid Bavar","2023-12-27 06:56:45",0.98060,6,navidbavar
879,10977458,VladislavZaitcev,"2023-10-31 11:33:58",0.98057,1,vladislavzaitcev
880,11193138,"Alexander Panov","2023-11-06 14:12:05",0.98046,5,aalexanderpanov
881,11297011,"Aryan Kumar #2","2023-11-24 21:39:25",0.98039,1,aryan7004
882,11408165,"Diego de Sá","2023-12-18 02:25:30",0.98039,1,diegodes
883,11367537,GuanmingWang,"2023-12-08 09:24:28",0.98035,1,guanmingwang
884,11369119,Grbe22,"2023-12-14 16:20:55",0.98035,7,grbe22
885,10727731,AhmedAli74,"2023-12-01 14:28:51",0.98032,1,ahmedali74
886,11376813,"wu se ni ba","2023-12-11 01:48:30",0.98032,4,wuseniba
887,11061269,PrestonJHall,"2023-12-10 04:13:06",0.98025,2,prestonjhall
888,11373026,"[Deleted] da5c9f94-05e3-4ee0-b77a-784cf458d2b1","2023-12-09 16:06:56",0.98025,1,del=d71dc9d0a0bfcad9
889,11394107,Somemhw,"2023-12-14 08:22:54",0.98025,5,somemhw
890,11274422,SergeGryshchenko,"2023-11-20 17:15:27",0.98021,5,sergegryshchenko
891,11351552,abi4042,"2023-12-06 06:01:24",0.98021,4,abi4042
892,11449535,jiahaochen,"2023-12-28 16:24:42",0.98021,1,jiahaochenian
893,11222468,Liu-lightstar,"2023-11-10 09:37:11",0.98017,2,liulightstar
894,10887427,bootleg,"2023-12-04 18:37:34",0.98014,1,adikaboost
895,11353085,IndianodoGrau,"2023-12-05 18:39:11",0.98014,1,indianodograu
896,10840800,"Pavorn Thongyoo","2023-11-03 03:54:11",0.98007,1,pavornthongyoo
897,11448973,MinhTuan227,"2023-12-28 13:37:19",0.98007,1,minhtuan227
898,10690865,"Anouar Tayi","2023-11-28 11:52:12",0.98000,6,anouartayi
899,11370240,NikitaProkopovich,"2023-12-11 21:53:42",0.98000,2,nikitaprokopovich
900,11200846,yangqingzhen,"2023-11-07 04:09:50",0.97996,2,yangqingzhen
901,11216243,Yifanzhao,"2023-11-09 07:04:09",0.97996,1,yifanzzzzhao
902,11161166,"Roman Raskulov","2023-11-23 02:33:35",0.97992,4,romanraskulov
903,11338784,"Bryan CHEN","2023-12-09 22:51:32",0.97992,2,bryanbradfo
904,11281725,Rehse107,"2023-11-22 00:47:28",0.97985,2,rehse107
905,11370796,Tab_Haung,"2023-12-09 05:01:25",0.97975,4,tabhaung
906,11319572,"kamlarp satchavarodom","2023-11-30 07:12:42",0.97964,2,kamlarpsatchavarodom
907,11405879,haieb123,"2023-12-18 10:51:55",0.97964,5,haieb123
908,11451109,"Mahmudun Nobi","2023-12-29 06:51:22",0.97957,1,mdmahmudunnobi
909,11380991,HaiYuc,"2023-12-11 15:17:54",0.97953,4,haiyuc
910,11270133,"Mark Jin","2023-11-20 01:23:35",0.97946,1,kinkunchan
911,11378718,yitengliu,"2023-12-11 04:55:40",0.97946,1,yitengliu
912,11404106,"Naga Karumuri","2023-12-16 19:45:47",0.97946,1,nagakarumuri
913,11385511,Sankarrr,"2023-12-15 22:15:24",0.97942,2,sankarrr
914,11448280,"Tran Minh Hoang","2023-12-29 17:14:38",0.97942,2,hoang1409
915,11269175,Horcrux,"2023-11-19 18:33:37",0.97939,1,deadhorcrux
916,11206612,"Ken Tran","2023-11-07 19:44:47",0.97935,1,itscauseynot
917,11217150,kennotfindsymbol,"2023-11-09 10:20:34",0.97932,1,kennotfindsymbol
918,11241660,"Steve #2","2023-11-14 08:39:45",0.97925,1,darthyu
919,11116952,"Vadim Fedorov","2023-11-08 17:42:41",0.97921,3,shuthdar
920,11229614,"Lev Vinokurov","2023-11-11 21:05:55",0.97921,1,poroshok
921,11237709,YANGQINGSONGIII,"2023-11-13 16:30:01",0.97921,1,yagqingsongiii
922,11314879,tyiyiyi,"2023-11-28 13:50:06",0.97921,1,tyiyiyi
923,11435344,"[Deleted] 0cb901b6-c7b0-4ed2-b525-a55885388341","2023-12-25 13:48:27",0.97921,5,del=e8c184c8ef290f06
924,11452171,ZhangZeXiGDUT,"2023-12-29 12:34:28",0.97921,1,zhangzexigdut
925,11229001,estarprone,"2023-11-11 17:10:24",0.97914,2,estarprone
926,11376256,austinyeh821,"2023-12-15 06:42:36",0.97910,2,austinyeh821
927,11222102,Whanxing,"2023-11-10 07:33:38",0.97907,1,whanxing
928,11109626,"Johnny Fung","2023-11-01 06:49:59",0.97903,1,johnnyfung3
929,11329941,"juyi wu","2023-12-01 11:13:03",0.97896,1,juyiwu
930,11381228,"Nikhil Anand #2","2023-12-12 09:46:21",0.97892,4,totoro29
931,11373985,NevenaMil,"2023-12-27 22:18:38",0.97889,18,nevenamil
932,11251920,"Jishnu Jeevan","2023-11-16 04:32:34",0.97885,1,jishnujeevan
933,11274343,"Darya #2","2023-11-20 15:48:28",0.97885,1,daryamalieva
934,11345222,kazuhitot,"2023-12-04 15:46:07",0.97885,2,kazuhitot
935,11281771,"Jesse Buffaloe","2023-11-22 01:04:15",0.97882,1,gaugebison
936,11281802,"Landon Boone","2023-11-22 01:19:35",0.97882,2,landonboone
937,11380283,"Hari Sreedeth","2023-12-12 19:29:52",0.97878,2,harisreedeth
938,6953937,fanxingi,"2023-12-11 12:12:07",0.97875,5,fanxingi
939,11416966,FanaticCarp32,"2023-12-19 22:02:09",0.97875,1,fanaticcarp32
940,11393146,ChrisCosentino,"2023-12-25 05:53:19",0.97860,6,chriscosentino
941,11336647,"Dhruv Dangwal","2023-12-03 03:45:56",0.97850,2,dhruvdangwal
942,11342319,kkmzk3,"2023-12-04 06:37:19",0.97850,1,kkmzk3
943,11439973,bogdanss,"2023-12-30 02:38:45",0.97850,7,bogdanss
944,11288533,whisperlip,"2023-11-23 07:57:11",0.97839,2,whisperlip
945,11329195,PhuDoan,"2023-12-01 07:58:23",0.97839,1,phudoan
946,11260179,"Ben Miller4","2023-11-17 16:03:37",0.97835,2,benmiller4
947,11402035,noru15,"2023-12-16 06:44:00",0.97835,1,seongbaenoru
948,11436348,"aakash 143rathee","2023-12-27 08:20:45",0.97835,10,aakash143rathee
949,11367093,"Tingyuan Cui","2023-12-08 07:12:15",0.97832,1,tingyuancui
950,11176602,Bill,"2023-11-03 12:38:14",0.97828,2,cpbill
951,10790035,"fynn metzler","2023-11-24 08:43:00",0.97814,1,fynnmetzler
952,11300350,"R.O. Berger","2023-11-29 09:53:07",0.97807,4,roberger
953,11332860,hazeleqy,"2023-12-03 09:23:57",0.97803,2,hazeleqy
954,11317992,fake-or-dead,"2023-11-29 05:05:36",0.97800,5,fakeordead
955,10662781,"Igor Porozov","2023-12-12 20:08:46",0.97796,4,igorporozov
956,9967056,"Lucas Rathgeb","2023-11-14 17:05:16",0.97792,1,lucasrathgeb
957,11281528,"Jacob Hawkins","2023-11-21 23:06:18",0.97792,1,jacohawkins
958,11164856,"Александр Семирханов","2023-10-31 20:48:35",0.97789,1,asemirkhan
959,11411296,PopovDS,"2023-12-18 17:02:29",0.97789,1,popovds
960,11387107,"Manish Patel #2","2023-12-12 17:11:15",0.97785,1,manishpatel
961,11393162,"fu runchen","2023-12-15 06:00:42",0.97785,10,furunchen
962,11257678,zghmlt,"2023-11-17 05:54:52",0.97782,1,zghmlt
963,11078249,aergsdfbgsbs,"2023-10-31 08:09:11",0.97775,3,aergsdfbgsbs
964,11373889,"Lorenzo Zanolin","2023-12-27 15:48:44",0.97775,12,lorenzozanolin
965,11102993,"Gennady Brenkov","2023-12-29 16:01:38",0.97764,1,gennadybrenkov
966,11397259,Armageddun,"2023-12-15 01:15:43",0.97760,4,armageddun
967,11234229,"Sri Sai Dine Jaliparthi","2023-11-13 03:27:30",0.97753,4,srisaidinejaliparthi
968,11254252,Mr.abu_shunya,"2023-11-16 13:02:45",0.97750,1,mrabushunya
969,11291903,RomanBrian,"2023-11-26 16:02:23",0.97750,2,romanbrian
970,11186343,panovr,"2023-12-01 08:41:45",0.97750,4,panovr
971,11367304,HYS8755,"2023-12-08 07:58:42",0.97750,1,hys8755
972,11401418,"Landon Spitzer","2023-12-17 01:27:24",0.97750,2,landonspitzer
973,11446583,"Kaiya Taura","2023-12-27 20:32:23",0.97739,1,kaiyataura
974,11385921,llll7777,"2023-12-12 12:38:19",0.97735,5,llll7777
975,11430280,A1daris,"2023-12-22 16:53:24",0.97732,1,a1daris
976,11213175,"Om Morendha","2023-11-08 17:12:50",0.97725,1,omkmorendha
977,11447149,Schwarzer000,"2023-12-28 03:30:01",0.97721,2,schwarzer000
978,5105437,"Samuel Thomaz Bastos","2023-12-29 00:33:12",0.97721,1,samuelthomazbastos
979,11352252,"Bhavya Mehra","2023-12-05 15:26:13",0.97710,1,bhavyamehra
980,11378822,hidikee,"2023-12-11 04:58:18",0.97700,3,hidikee
981,11189584,"SHU-Yanfeng Xue","2023-11-05 02:39:23",0.97696,1,kuailedexyf
982,11216411,"Hai Zou","2023-11-09 07:38:08",0.97692,1,haizou
983,11370783,user1019,"2023-12-09 04:21:08",0.97692,2,user1019
984,11174875,seadogg,"2023-11-02 11:59:59",0.97685,1,seadogg
985,11188103,"Omar Shaaban","2023-11-04 16:04:37",0.97685,2,omarshaaban2
986,11291333,tianqi,"2023-11-27 03:11:11",0.97685,2,tianqijudy
